# U,V,K,OSMID,NAME
1503428382,1503428368,0,137049480,Río Tomes
1503428382,1503428386,0,137049480,Río Tomes
1503428382,5328555390,0,372668424,Río Palomo
1503428384,1503426710,0,227938188,Avenida José Joaquín Pérez
1503428384,1503428388,0,137049486,Río Rapel
1503428384,1503426592,0,227938188,Avenida José Joaquín Pérez
1503428385,2595440511,0,137049487,Río Loa
1503428386,1503428382,0,137049480,Río Tomes
1503428388,1503426592,0,229723297,Río Hurtado
1503428388,1503428384,0,137049486,Río Rapel
1503428388,1503426534,0,229723297,Río Hurtado
1503428389,1503428380,0,1153042667,Avenida Gerónimo Méndez
1503428389,3757332763,0,1153042667,Avenida Gerónimo Méndez
1503428389,2595440944,0,[253640968, 137049482],Río La Ollita
1503431725,1503431743,0,137050055,Lucian Engelmajer
1503431725,1503431734,0,137050061,Lucian Engelmajer
1503431725,1503431734,1,137050061,Lucian Engelmajer
1503431727,1503431750,0,137050036,Salvador Reyes
1503431727,1503431783,0,137050036,Salvador Reyes
1503431727,1503431741,0,137050046,Pasaje Salvador Reyes
1503431728,1503431796,0,137049180,Río Rahue
1503431728,1503426677,0,137049180,Río Rahue
1503431728,1503431786,0,1153357648,Ángel Cruchaga
1503431729,1070157697,0,227938188,Avenida José Joaquín Pérez
1503431729,2595440640,0,227938188,Avenida José Joaquín Pérez
1503431730,1503426706,0,137050035,Pasaje Rodolfo Oroz
1503431730,1503431755,0,1153357492,Río Rahue
1503431730,1558288283,0,253640961,Río Rahue
1503431732,1795194891,0,1153042651,El Rosario
1503431732,1503431764,0,137050037,Avenida Los Huertos
1503431732,5421534816,0,675678803,Avenida Los Huertos
1503431732,1070158763,0,675678804,El Rosario
1503431733,1503431750,0,137050038,Pasaje Salvador Reyes
1503431733,1503431755,0,137050043,El Aguilucho
1503431733,1503431741,0,137050043,El Aguilucho
1503431734,1503431786,0,137050049,Lucian Engelmajer
1503431734,1503431725,0,137050061,Lucian Engelmajer
1503431734,1503431725,1,137050061,Lucian Engelmajer
1503431735,1503431793,0,137050054,Atardecer
1503431736,3759592012,0,137050051,Nueva Dos
1503431736,3757332763,0,1153042667,Avenida Gerónimo Méndez
1503431736,1503431801,0,1153042667,Avenida Gerónimo Méndez
1503431739,1503431795,0,1153357653,Augusto D'Almar
1503431739,2614172380,0,1153357653,Augusto D'Almar
1503431739,2614172396,0,137050053,Ángel Cruchaga
1503431741,1503431733,0,137050043,El Aguilucho
1503431741,1503431763,0,137050043,El Aguilucho
1503431741,1503431727,0,137050046,Pasaje Salvador Reyes
1503431743,1503431787,0,137050042,Eduardo Barrios
1503431743,1503431795,0,137050042,Eduardo Barrios
1503431743,1503431725,0,137050055,Lucian Engelmajer
1503431749,1497507286,0,[1107446222, 1107446231],Avenida La Cantera
1503431750,1503431754,0,137050036,Salvador Reyes
1503431750,1503431727,0,137050036,Salvador Reyes
1503431750,1503431733,0,137050038,Pasaje Salvador Reyes
1503431752,1503431785,0,137050039,Río Maule
1503431752,1503431785,1,[137050041, 137050044],['Río Huentelauquén', 'Río Maule']
1503431752,1503431771,0,137050044,Río Huentelauquén
1503431753,1503431774,0,137050034,Río Los Molles
1503431753,1503426615,0,1153288767,Río Carén
1503431753,1558288283,0,1153288767,Río Carén
1503431754,1503431750,0,137050036,Salvador Reyes
1503431754,1503431755,0,1153357492,Río Rahue
1503431754,1503426688,0,1153357492,Río Rahue
1503431755,1503431733,0,137050043,El Aguilucho
1503431755,1503431754,0,1153357492,Río Rahue
1503431755,1503431730,0,1153357492,Río Rahue
1503431758,1503431803,0,1153042675,Río Lauca
1503431758,2595440360,0,1153042675,Río Lauca
1503431758,2595440336,0,253641089,Pasaje Denno
1503431760,3754659991,0,1153357490,Avenida Amanecer
1503431760,1503431770,0,137050060,Julio Barrenechea
1503431760,1503426608,0,1153357489,Avenida Amanecer
1503431763,1503431783,0,137049159,Augusto D'Almar
1503431763,1503431775,0,137049159,Augusto D'Almar
1503431763,1503431741,0,137050043,El Aguilucho
1503431764,1503431780,0,137050037,Avenida Los Huertos
1503431764,6424000719,0,137050063,Río Calle Calle
1503431764,1503431732,0,137050037,Avenida Los Huertos
1503431764,1503431771,0,[137050044, 1153042655],['Río Huentelauquén', 'Río Calle Calle']
1503431765,1503431783,0,137049159,Augusto D'Almar
1503431765,1503431770,0,137050048,Max Jara
1503431765,3754659991,0,137049159,Augusto D'Almar
1503431770,1503431765,0,137050048,Max Jara
1503431770,5421516810,0,137050060,Julio Barrenechea
1503431770,1503431760,0,137050060,Julio Barrenechea
1503431771,1503431752,0,137050044,Río Huentelauquén
1503431771,1503431780,0,1153042652,Río Chillán
1503431771,1503431764,0,[137050044, 1153042655],['Río Huentelauquén', 'Río Calle Calle']
1503431771,3424068695,0,137050047,Río Chillán
1503431774,1503431753,0,137050034,Río Los Molles
1503431774,1558288283,0,1153288768,Río Rahue
1503431774,1503426577,0,1153288768,Río Rahue
1503431775,1503431763,0,137049159,Augusto D'Almar
1503431775,1503426706,0,137049159,Augusto D'Almar
1503431775,5421516810,0,[137050057, 137050060],Julio Barrenechea
1503431780,1503431764,0,137050037,Avenida Los Huertos
1503431780,1503431800,0,137050037,Avenida Los Huertos
1503431780,1503431771,0,1153042652,Río Chillán
1503431780,3757331886,0,1153042653,Río Chillán
1503431783,1503431765,0,137049159,Augusto D'Almar
1503431783,1503431763,0,137049159,Augusto D'Almar
1503431783,1503431727,0,137050036,Salvador Reyes
1503431784,1503431796,0,137050045,Diego Dublé Urrutia
1503431784,1503431802,0,1153357653,Augusto D'Almar
1503431784,3754659991,0,1153357653,Augusto D'Almar
1503431785,1503431752,0,137050039,Río Maule
1503431785,1503431752,1,[137050041, 137050044],['Río Huentelauquén', 'Río Maule']
1503431785,1503431800,0,137050062,Río Maule
1503431786,1503431734,0,137050049,Lucian Engelmajer
1503431786,1503431802,0,1153357648,Ángel Cruchaga
1503431786,1503431728,0,1153357648,Ángel Cruchaga
1503431787,1503426708,0,137049180,Río Rahue
1503431787,1503431743,0,137050042,Eduardo Barrios
1503431787,1503426677,0,137049180,Río Rahue
1503431793,1503431800,0,137050037,Avenida Los Huertos
1503431793,1503431735,0,137050054,Atardecer
1503431793,1503431801,0,[1153042656, 137050054],Atardecer
1503431795,1503431743,0,137050042,Eduardo Barrios
1503431795,3754659993,0,1153357653,Augusto D'Almar
1503431795,1503431739,0,1153357653,Augusto D'Almar
1503431796,1503431728,0,137049180,Río Rahue
1503431796,1503431784,0,137050045,Diego Dublé Urrutia
1503431796,1503426688,0,137049180,Río Rahue
1503431797,1503431749,0,[1107423432, 1107423433, 1107446225],Avenida La Cantera
1503431797,3424068695,0,1107423439,nan
1503431800,1503431780,0,137050037,Avenida Los Huertos
1503431800,1503431793,0,137050037,Avenida Los Huertos
1503431800,1503431785,0,137050062,Río Maule
1503431800,3757332619,0,137050062,Río Maule
1503431801,5610880697,0,92188998,Avenida Gerónimo Méndez
1503431801,1503431736,0,1153042667,Avenida Gerónimo Méndez
1503431801,1503431793,0,[1153042656, 137050054],Atardecer
1503431801,7267900825,0,1153042657,Atardecer
1503431802,1503431786,0,1153357648,Ángel Cruchaga
1503431802,2614172380,0,1153357653,Augusto D'Almar
1503431802,1503431784,0,1153357653,Augusto D'Almar
1503431802,2614172407,0,137050053,Ángel Cruchaga
1503431803,1503431758,0,1153042675,Río Lauca
1503431803,2595440397,0,137050033,Pasaje Río Lauca
1503431803,1503431729,0,253640943,Antonio Puga Rodríguez
1503431803,2365715036,0,[1087246241, 1153042675],Río Lauca
1503431806,2595440536,0,227938188,Avenida José Joaquín Pérez
1503431806,1070157369,0,227938188,Avenida José Joaquín Pérez
1503431806,1503431758,0,137050056,Antonio Puga Rodríguez
1507804696,1064753828,0,91646453,Lastra
1507804696,1068959979,0,[137467723, 234472382],Javiera Carrera
1507804696,1064725006,0,[137467723, 137470839],['Javiera Carrera', 'Juan Gregorio Las Heras']
1507867123,1507875187,0,1150243472,Los Gobernadores
1507867123,1511576320,0,137473684,Los Gobernadores
1507867123,3771198960,0,[137473977, 137473878],['Las Penas', 'Claudio Arrau']
1507875187,1507867123,0,1150243472,Los Gobernadores
1507875187,2356068989,0,137473966,8 de Marzo
1507875187,1511576324,0,[91829420, 1150243471],8 de Marzo
1507932240,1585375591,0,137478691,Miño
1507932240,1064753454,0,195617489,Miramar
1507932240,1064753235,0,195617489,Miramar
1511573711,1067140093,0,[565867684, 91829341],Camino del Mar
1511573711,10702153380,0,565867685,Camino del Mar
1511573711,2349984887,0,[1150472232, 226147258],Mirador Tres
1511573733,1067141082,0,91829374,Villa Esperanza
1511573780,1067140463,0,91829404,Teniente Orella
1511573780,1067140456,0,91829404,Teniente Orella
1511573780,1511573831,0,137839872,Calle Tres
1511573803,1067140705,0,227690372,Sargento Aldea
1511573803,1067141149,0,1150195900,Covadonga
1511573803,1067140385,0,1150709412,Sargento Aldea
1511573804,1067140580,0,343702062,Pasaje El Canelo
1511573831,1067140506,0,91829415,Fresia
1511573831,1511573780,0,137839872,Calle Tres
1511573831,1067141145,0,227690362,Fresia
1511573833,1064753919,0,615633151,Julio Torres
1511573833,1064753285,0,615633151,Julio Torres
1511573833,2369430966,0,[228285135, 137479039],['Javiera Carrera', 'Pasaje Diez']
1511576318,1064753131,0,137839978,Miramar
1511576318,1064753268,0,1150709416,Javiera Carrera
1511576318,1511576362,0,1150709417,Javiera Carrera
1511576320,1067141049,0,137473684,Los Gobernadores
1511576320,3771198960,0,137473871,Ernesto Riquelme
1511576320,1507867123,0,137473684,Los Gobernadores
1511576324,3753552601,0,91829420,8 de Marzo
1511576324,1507875187,0,[91829420, 1150243471],8 de Marzo
1511576324,2369431004,0,[228285138, 137473973],Andres Zabella
1511576337,2356068989,0,137473966,8 de Marzo
1511576337,1511576363,0,137839979,Elena Montoya
1511576337,1511576400,0,137839979,Elena Montoya
1511576347,2346837928,0,[225872666, 1150239563],Pasaje Changos
1511576347,2369430966,0,792626737,Pasaje Diez
1511576347,2346837799,0,792626738,Lautaro
1511576352,1064753131,0,137839978,Miramar
1511576352,1064753591,0,1150240103,Luis Cruz Martínez
1511576352,1511576368,0,792632010,Luis Cruz Martínez
1511576356,1067140376,0,91829334,Caracoles
1511576356,3771198961,0,91829334,Caracoles
1511576356,7412049365,0,792661923,Andres Zabella
1511576362,1064753919,0,615633151,Julio Torres
1511576362,1511576318,0,1150709417,Javiera Carrera
1511576362,2369430966,0,[1150709418, 91648390, 228285135],Javiera Carrera
1511576363,2346838017,0,91648346,Caracoles
1511576363,1067141049,0,91648346,Caracoles
1511576363,1511576337,0,137839979,Elena Montoya
1511576368,1064753081,0,1150239560,Luis Cruz Martínez
1511576368,2369430975,0,137839980,Pasaje Luis Cruz Martínez
1511576368,1511576352,0,792632010,Luis Cruz Martínez
1511576386,1064753237,0,91648387,Poniente
1511576386,1511576407,0,137839977,Poniente
1511576386,2369430987,0,228285131,Poniente
1511576390,1064753461,0,91648384,Ranquil
1511576390,1064753171,0,91648384,Ranquil
1511576400,2356068970,0,792635180,Las Rosas
1511576400,1511576337,0,137839979,Elena Montoya
1511576400,1064753022,0,792635180,Las Rosas
1511576405,1511576412,0,137839977,Poniente
1511576407,1511576386,0,137839977,Poniente
1511576407,1511576412,0,137839977,Poniente
1511576407,1064753237,0,225872658,Poniente
1511576412,1511576407,0,137839977,Poniente
1511576412,1511576405,0,137839977,Poniente
1511576412,1064753475,0,228285118,Los Lirios
1511576414,3756664526,0,232290968,Los Aromos
1511576414,1064753489,0,[1150243469, 232290967],Los Aromos
1511576414,1064753451,0,1150243470,Serrano
1511576421,1067140971,0,[91829442, 1150195871],Pasaje Patricio Lynch
1511576421,1064753587,0,137839871,Julio Torres
1511576421,1064753160,0,137839871,Julio Torres
1511578854,1064753756,0,91648363,Pasaje Janequeo
1511578854,2356068924,0,226873404,Janequeo
1511578854,2356068919,0,91648363,Pasaje Janequeo
1511579139,1067140168,0,[227690369, 227690357],['Camino a La Gruta', 'Pasaje La Gruta']
1543852093,1064753418,0,91648357,Esmeralda
1543852093,1064753085,0,137363521,Arturo Prat
1543852093,1064753421,0,1150248079,Esmeralda
1543852093,1064753756,0,[137363521, 137363522],['Arturo Prat', 'Janequeo']
1547612135,7406049410,0,792189542,El Encanto
1547612135,1547612385,0,792189542,El Encanto
1547612135,1547612254,0,141392619,Callejon Santa Elena
1547612254,7406049407,0,141392613,Callejon Santa Elena
1547612254,1547612375,0,141392613,Callejon Santa Elena
1547612254,1547612329,0,141392603,Callejon Santa Elena
1547612254,1547612135,0,141392619,Callejon Santa Elena
1547612275,3649863079,0,85811521,Callejón Santa Elena Uno
1547612323,3649863074,0,141646240,Camino Ovalle La Serena
1547612323,996107906,0,141646240,Camino Ovalle La Serena
1547612329,1547612374,0,141392613,Callejon Santa Elena
1547612329,1547612254,0,141392603,Callejon Santa Elena
1547612329,7406049407,0,141392613,Callejon Santa Elena
1547612332,5448827738,0,141392601,Callejón Santa Elena Uno
1547612365,5448827738,0,141392601,Callejón Santa Elena Uno
1547612365,996107906,0,141646240,Camino Ovalle La Serena
1547612365,1547755250,0,141646240,Camino Ovalle La Serena
1547612374,1547612329,0,141392613,Callejon Santa Elena
1547612374,7406049410,0,792189542,El Encanto
1547612374,7406049395,0,792189539,El Encanto
1547612375,1547612254,0,141392613,Callejon Santa Elena
1547612385,1547612135,0,792189542,El Encanto
1547754199,5448827738,0,565897991,Pasaje Los Pinos
1547754199,1547755250,0,141403909,Pasaje Los Pinos
1547754199,8724133387,0,141403909,Pasaje Los Pinos
1547754334,9239153581,0,224348508,Los Canelos
1547754334,5446307121,0,360439366,Camino Las Villas
1547754334,3649862798,0,360439366,Camino Las Villas
1547754334,5446307122,0,412081148,Los Canelos
1547754346,8724133272,0,85811522,Callejón Santa Elena Dos
1547754385,1547755131,0,141403936,Pasaje Los Pinos
1547754419,2331673561,0,1107551427,Las Tepas
1547754419,2331673575,0,224348500,Los Alerces
1547754419,3649862813,0,[942094032, 360439373],nan
1547754565,10681990152,0,141403915,Callejón El Escorial
1547754565,7405907450,0,141646240,Camino Ovalle La Serena
1547754565,1038307405,0,141646240,Camino Ovalle La Serena
1547754591,3649862793,0,224348494,Avenida San Rafael
1547754591,1550528030,0,224348494,Avenida San Rafael
1547754591,8724133354,0,360439366,Camino Las Villas
1547754659,1547755003,0,141403841,nan
1547754817,1547754983,0,141403880,Las Tepas
1547754817,1547755150,0,141403880,Las Tepas
1547754817,8860307774,0,141403858,Las Tepas
1547754822,996107923,0,141403934,Callejón Santa Elena Dos
1547754822,8724133392,0,141403934,Callejón Santa Elena Dos
1547754822,8724133383,0,141403837,nan
1547754841,8860307767,0,360439359,Callejón Venus
1547754841,1038307294,0,89573897,nan
1547754841,5607403984,0,360439359,Callejón Venus
1547754869,7405907451,0,85811511,San Rafael Dos
1547754933,11071944081,0,224348506,Los Avellanos
1547754933,11071944100,0,141403921,Los Avellanos
1547754933,2331673583,0,224348506,Los Avellanos
1547754983,1547754817,0,141403880,Las Tepas
1547754983,3649862809,0,[360439368, 360439370],nan
1547754983,8860307768,0,360439369,nan
1547755003,1547754659,0,141403841,nan
1547755003,2331673584,0,141403998,Las Tepas
1547755003,2331673561,0,1107551427,Las Tepas
1547755058,1547755150,0,141403880,Las Tepas
1547755058,11071944089,0,1192743441,nan
1547755058,1547755252,0,1192743446,Las Tepas
1547755058,11071952906,0,141403921,Los Avellanos
1547755131,8724133387,0,141403909,Pasaje Los Pinos
1547755131,1547754385,0,141403936,Pasaje Los Pinos
1547755131,8724133523,0,942094044,nan
1547755150,1547754817,0,141403880,Las Tepas
1547755150,1547755058,0,141403880,Las Tepas
1547755150,6279145822,0,[360439371, 141403829],Las Tepas
1547755250,1547612365,0,141646240,Camino Ovalle La Serena
1547755250,996107923,0,141646240,Camino Ovalle La Serena
1547755250,1547754199,0,141403909,Pasaje Los Pinos
1547755252,1547755058,0,1192743446,Las Tepas
1547755252,11071952906,0,1192743445,nan
1547755252,2331673580,0,[224348506, 1192743446],['Los Avellanos', 'Las Tepas']
1547769278,996107569,0,360439356,Callejón Ripamonte
1547769278,1547797180,0,141407571,nan
1547769278,10682154589,0,[85811502, 1148101618, 1148101623, 360439356, 735005823],Callejón Ripamonte
1547769395,8724376040,0,141407603,nan
1547769395,1547769431,0,141646240,Camino Ovalle La Serena
1547769395,10169284207,0,141646240,Camino Ovalle La Serena
1547769431,1547770226,0,141646240,Camino Ovalle La Serena
1547769431,7405863600,0,141407569,Callejón Santa Filomena
1547769431,1547769395,0,141646240,Camino Ovalle La Serena
1547769617,5607403979,0,141407524,nan
1547769617,1547770214,0,141407524,nan
1547769617,7405847727,0,586967155,Caletera Ruta 43
1547769617,5607403984,0,586967155,Caletera Ruta 43
1547770200,8724376040,0,141407603,nan
1547770214,996107835,0,141646240,Camino Ovalle La Serena
1547770214,996107550,0,141646240,Camino Ovalle La Serena
1547770214,1547769617,0,141407524,nan
1547770226,996107550,0,141646240,Camino Ovalle La Serena
1547770226,1547769431,0,141646240,Camino Ovalle La Serena
1547770226,7405847731,0,864761900,nan
1547770727,7405863600,0,141407569,Callejón Santa Filomena
1547796359,6164614253,0,658283470,nan
1547796359,1038313353,0,[1111543361, 929684916],Camino Ovalle La Serena
1547796359,6376264922,0,929684917,Camino Ovalle La Serena
1547797180,1547769278,0,141407571,nan
1547955152,2342890300,0,699155748,Ruta 5 Norte
1547955152,1165535368,0,221911265,nan
1550467258,7419462836,0,141646242,nan
1550467258,7419462850,0,141646247,nan
1550467258,1550467955,0,141646247,nan
1550467264,1550467268,0,141646248,Avenida Estacion
1550467264,1550468145,0,141646302,Galvarino
